Zero crossing,Centroid,Rolloff,MFCC,Chroma Freq,Tempo,Contrast,Tonal,Flatness,Genre
107.376953125,2306926.4434536104,4920950.6103515625,50117.10361112461,5431.967420500815,75614.09556936855,185787.1498736921,12.618531351358246,5.816366195678711,blues
72.45947265625,1978518.445618681,4590825.0732421875,-1438.0951830734948,5289.6148291425,58529.057722044636,187139.63687418046,109.28276645757599,2.970890522003174,blues
98.64453125,2007785.7411359784,3933642.48046875,26743.474552268362,5642.194562234474,66971.97187793672,200909.72214048883,118.53718224432632,3.4018001556396484,blues
43.068359375,1383647.8531912866,2824876.318359375,1844.950625640452,6280.639640308951,55719.18029293935,193929.15303974098,49.48141672060083,1.2335572242736816,blues
131.1884765625,2372660.5153071084,4628626.611328125,-218745.6188291461,4787.0896695047195,66619.49119765665,194291.82639384796,-286.5864319278261,4.186457633972168,blues
121.595703125,2368768.1639116555,4501602.24609375,-183581.52614567726,4692.9113111002935,54740.42354166508,204062.3166778793,-26.98025445917733,3.957676649093628,blues
94.45654296875,1886960.847902624,3614724.9755859375,-203162.57820287213,4520.245015368973,52656.98632321138,212060.7685405306,-110.15072023127186,1.2528269290924072,blues
79.44482421875,1877005.5161347664,3820603.9306640625,-154158.29333833855,4778.226720282694,62979.30407889904,203127.1520575956,-219.66617472063916,1.8570165634155273,blues
82.7841796875,2223144.049819787,4890534.9609375,51776.11382748583,6344.1704046989435,76396.8557099826,202569.39963907172,108.84267261303202,3.354633331298828,blues
102.373046875,2349576.066021556,5098933.30078125,-132297.70566416776,4250.614371603628,87350.2023722673,191536.81030382283,24.069682032162838,3.5017998218536377,blues
81.40576171875,1823072.1455489234,3576309.7412109375,-95191.24443076972,4716.760138262725,47495.67211409459,190927.89385941275,29.37974112167743,1.6092641353607178,blues
56.80224609375,1748988.9474167174,3724845.7763671875,-170837.91182359203,5696.731246446553,61128.778490820834,188319.12139499458,228.9741600234821,4.2420549392700195,blues
89.33984375,1759309.0680306824,3541059.8876953125,-77333.65223136419,4179.872564678275,63768.11940848369,200350.36350221236,17.53104159063414,0.9922940731048584,blues
66.46240234375,1712311.1310654944,3504378.076171875,-38088.54754429114,4107.28424156751,77671.01510515992,193870.23177772504,-172.18317717113518,1.5398106575012207,blues
58.232421875,1515199.757399844,3031110.5712890625,-93210.86191540054,5105.327432850239,80423.45318605046,195755.5905202109,-90.60130658115897,0.6086700558662415,blues
82.36572265625,1836532.1585182925,3788444.091796875,-95110.20538868925,4184.516489094232,83101.65711280204,193398.7893254858,47.460135324232525,1.4265031814575195,blues
79.31787109375,1881268.37568112,3891232.8369140625,-62669.042330275646,4719.742821191581,86441.93773011184,190667.43418425656,52.08809899960057,1.682011365890503,blues
62.48583984375,1407875.5890702999,2760545.8740234375,-39565.63734612659,4687.756063662026,75004.54219175765,196618.29331763965,63.327499373956826,0.5948289036750793,blues
72.59130859375,1988100.894191319,4519700.9033203125,-55629.16489977835,4188.269624201596,82106.43071141186,196620.20902209228,113.72429266402696,1.9105592966079712,blues
76.1396484375,1545743.195880238,2890197.2900390625,-83105.01496853419,3992.651677302318,77086.74221482838,194472.19678833155,56.24301135715426,0.8295750021934509,blues
67.994140625,1797659.9139209338,3886980.029296875,-71251.32076614494,4695.321656623989,83358.04388765333,181732.95025984096,118.60504951739348,2.136347770690918,blues
61.9443359375,1353189.1636075582,2366617.4560546875,-23663.352144894503,4982.193382640874,75678.49237260058,200519.5477740313,-107.87749045114285,0.512618899345398,blues
75.73095703125,1494425.1185820494,2804559.7412109375,-7888.409345131281,4756.224913814507,70163.54095948146,201749.47927091995,-23.888884628860474,0.5453055500984192,blues
67.83984375,1564514.306719881,3260611.4501953125,-62285.12723181166,4357.244505377259,80901.49644607017,197609.93924707331,67.29766336195607,0.708938717842102,blues
61.1279296875,1448185.1707446184,3004700.09765625,-84791.90500411298,4082.449123419054,75556.56346392442,196641.70958410975,22.325152451348792,0.41689351201057434,blues
66.8447265625,1434393.1502137876,2900640.8935546875,-27889.679853959904,4514.531572279213,74005.32131557696,190344.62440537536,-132.67440725544265,0.5170941948890686,blues
